-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
-1 -1 18 19 19 19 19 19 19 19 19 19 19 19 19 19 19 20 -1 -1
-1 -1 24 25 25 25 25 25 25 25 25 25 25 25 25 25 25 26 -1 -1
-1 -1 30 31 31 31 31 31 31 31 31 31 31 31 31 27 25 26 -1 -1
-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 24 25 26 -1 -1
-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 24 25 26 -1 -1
-1 36 37 37 37 37 37 37 37 37 37 38 -1 -1 -1 24 25 26 -1 -1
-1 42 43 43 43 43 43 43 43 43 43 44 -1 -1 -1 24 25 26 -1 -1
-1 48 49 49 49 49 49 49 49 49 49 50 -1 -1 -1 24 25 26 -1 -1
-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 24 25 22 19 19
-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 24 25 25 25 25
-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 30 31 31 31 31
-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
